"ts_code","name"
"010527.OF","景顺长城景泰优利一年定开"
"011924.OF","嘉实港股互联网产业核心资产A"
"013216.OF","财通资管鸿启90天滚动持有中短债A"
"011225.OF","九泰盈泰量化C"
"011524.OF","前海联合产业趋势C"
"011994.OF","国联安核心优势"
"011840.OF","天弘中证人工智能主题C"
"011979.OF","中邮中债1-5年政策性金融债A"
"011268.OF","长盛鑫盛稳健一年持有C"
"012680.OF","华泰柏瑞中证光伏产业ETF联接C"
"012676.OF","国新国证融泽6个月定开C"
"012846.OF","恒越蓝筹精选"
"013278.OF","富国中证体育产业C"
"013276.OF","富国中证全指证券公司C"
"011192.OF","广发恒荣三个月持有A"
"011193.OF","广发恒荣三个月持有C"
"011798.OF","华安宁享6个月持有A"
"013391.OF","招商安泰债券D"
"012675.OF","国新国证融泽6个月定开A"
"011799.OF","华安宁享6个月持有C"
"012679.OF","华泰柏瑞中证光伏产业ETF联接A"
"012845.OF","工银恒兴6个月持有C"
"010927.OF","大成元吉增利A"
"012068.OF","嘉实蓝筹优势C"
"011523.OF","前海联合产业趋势A"
"012013.OF","海富通瑞兴3个月定开C"
"012820.OF","汇添富价值领先"
"012942.OF","广发添财90天滚动持有C"
"011993.OF","中邮中债1-5年政策性金融债C"
"011267.OF","长盛鑫盛稳健一年持有A"
"012886.OF","华夏中证光伏产业C"
"012435.OF","万家招瑞回报一年持有A"
"011839.OF","天弘中证人工智能主题A"
"012436.OF","万家招瑞回报一年持有C"
"013277.OF","富国创业板指数C"
"012844.OF","工银恒兴6个月持有A"
"012012.OF","海富通瑞兴3个月定开A"
"013350.OF","光大先进服务业C"
"005626.OF","富国中证医药主题指数增强C"
"010928.OF","大成元吉增利C"
"012067.OF","嘉实蓝筹优势A"
"012885.OF","华夏中证光伏产业A"
"012941.OF","广发添财90天滚动持有A"
"012956.OF","国寿安保稳盛6个月持有C"
"013180.OF","广发国证新能源车电池ETF联接C"
"013179.OF","广发国证新能源车电池ETF联接A"
"012955.OF","国寿安保稳盛6个月持有A"
"012627.OF","申万菱信汇元宝C"
"012626.OF","申万菱信汇元宝A"
"970063.OF","华安证券合赢六个月持有"
"013145.OF","浙商汇金先进制造"
"012558.OF","中欧景气前瞻一年持有C"
"012404.OF","东方中债1-5年政策性金融债C"
"012403.OF","东方中债1-5年政策性金融债A"
"012502.OF","银华安盛"
"012774.OF","前海开源丰和A"
"013219.OF","国泰中证有色金属ETF联接C"
"013218.OF","国泰中证有色金属ETF联接A"
"012775.OF","前海开源丰和C"
"012557.OF","中欧景气前瞻一年持有A"
"012202.OF","中加消费优选A"
"012318.OF","创金合信聚鑫C"
"013273.OF","招商沪深300地产C"
"012203.OF","中加消费优选C"
"012227.OF","景顺长城港股通全球竞争力A"
"013153.OF","长信电子信息行业量化C"
"011107.OF","九泰天兴量化智选A"
"013133.OF","创金合信文娱媒体C"
"013154.OF","长信医疗保健行业C"
"012688.OF","长安成长优选A"
"012228.OF","景顺长城港股通全球竞争力C"
"012689.OF","长安成长优选C"
"012438.OF","德邦价值优选C"
"012437.OF","德邦价值优选A"
"013152.OF","长信消费精选行业量化C"
"012915.OF","中欧稳利60天滚动持有A"
"012064.OF","圆信永丰兴诺一年持有"
"159732.SZ","消费电子ETF"
"516790.SH","医疗保健ETF"
"013132.OF","创金合信文娱媒体A"
"013151.OF","长信低碳环保行业量化C"
"012317.OF","创金合信聚鑫A"
"012916.OF","中欧稳利60天滚动持有C"
"011108.OF","九泰天兴量化智选C"
"012804.OF","广发恒生科技联接A"
"013274.OF","长城优化升级C"
"013234.OF","华夏中证500指数智选C"
"012783.OF","鹏华长治稳健养老目标一年持有期A"
"013203.OF","恒生前海恒祥纯债C"
"012805.OF","广发恒生科技联接C"
"012321.OF","西藏东财中证云计算与大数据主题指数增强A"
"012862.OF","汇添富中证电池主题联接A"
"013233.OF","华夏中证500指数智选A"
"013018.OF","长江双盈6个月持有C"
"012322.OF","西藏东财中证云计算与大数据主题指数增强C"
"012863.OF","汇添富中证电池主题联接C"
"013202.OF","恒生前海恒祥纯债A"
"561800.SH","稀有金属ETF基金"
"013017.OF","长江双盈6个月持有A"
"011790.OF","建信创新驱动"
"013113.OF","博时博盈稳健6个月持有A"
"011787.OF","工银聚安C"
"008598.OF","宝盈中债1-3年国开行A"
"011692.OF","华安研究智选A"
"013076.OF","建信鑫悦90天滚动持有中短债C"
"011868.OF","中信建投远见回报A"
"013063.OF","广发集益一年持有A"
"012585.OF","南方中国新兴经济9个月持有C"
"010877.OF","浙商智选先锋一年持有C"
"012927.OF","民生加银中证500指数增强C"
"010848.OF","渤海汇金兴荣一年定开"
"012609.OF","安信稳健汇利一年持有A"
"008599.OF","宝盈中债1-3年国开行C"
"011376.OF","华宝安享"
"012610.OF","安信稳健汇利一年持有C"
"010876.OF","浙商智选先锋一年持有A"
"013114.OF","博时博盈稳健6个月持有C"
"011693.OF","华安研究智选C"
"012584.OF","南方中国新兴经济9个月持有A"
"012926.OF","民生加银中证500指数增强A"
"013075.OF","建信鑫悦90天滚动持有中短债A"
"011786.OF","工银聚安A"
"013255.OF","兴全优选进取三个月C"
"010823.OF","景顺长城顺安回报C"
"010822.OF","景顺长城顺安回报A"
"011869.OF","中信建投远见回报C"
"013064.OF","广发集益一年持有C"
"013099.OF","招商稳乐中短债90天持有期A"
"159875.SZ","新能源ETF"
"012630.OF","广发国证半导体芯片ETF联接C"
"012629.OF","广发国证半导体芯片ETF联接A"
"516290.SH","光伏ETF基金"
"012975.OF","西部利得碳中和发起A"
"012976.OF","西部利得碳中和发起C"
"013262.OF","西部利得个股精选C"
"013100.OF","招商稳乐中短债90天持有期C"
"008845.OF","上投摩根中债1-3年国开行C"
"008844.OF","上投摩根中债1-3年国开行A"
"012834.OF","交银鸿信一年持有C"
"012254.OF","鹏扬景润一年持有C"
"012253.OF","鹏扬景润一年持有A"
"012833.OF","交银鸿信一年持有A"
"011215.OF","招商惠润一年定开C"
"012057.OF","鹏华品质成长A"
"011214.OF","招商惠润一年定开A"
"159767.SZ","电池龙头ETF"
"011890.OF","中金新璟3个月定开"
"012058.OF","鹏华品质成长C"
"159840.SZ","锂电池ETF"
"011829.OF","平安睿享成长C"
"159713.SZ","稀土ETF"
"012792.OF","汇添富聚焦经典一年持有C"
"011828.OF","平安睿享成长A"
"560660.SH","云50ETF"
"012540.OF","东方兴润C"
"516930.SH","生物科技ETF基金"
"012284.OF","光大保德信健康优加A"
"012791.OF","汇添富聚焦经典一年持有A"
"013224.OF","浦银安盛港股通量化优选C"
"013259.OF","浦银安盛新经济结构C"
"012539.OF","东方兴润A"
"517800.SH","人工智能50ETF"
"012814.OF","兴华安盈一年定开债"
"013188.OF","华夏能源革新C"
"012947.OF","百嘉百利一年定开"
"560500.SH","500质量成长ETF"
"516710.SH","新材料50ETF"
"561910.SH","电池ETF"
"012850.OF","中融低碳经济3个月持有A"
"012511.OF","国富优质企业一年持有C"
"011737.OF","宝盈祥庆9个月持有C"
"012973.OF","国泰中证800汽车与零部件ETF联接A"
"012474.OF","大成成长回报六个月持有C"
"013020.OF","国泰中证全指建筑材料ETF联接C"
"013068.OF","博时双月享60天滚动持有A"
"012155.OF","汇添富成长先锋六个月持有A"
"012473.OF","大成成长回报六个月持有A"
"012837.OF","华安CES半导体芯片行业A"
"970062.OF","华鑫证券乐享周周购三个月滚动C"
"970061.OF","华鑫证券乐享周周购三个月滚动A"
"011036.OF","嘉实中证稀土产业ETF联接C"
"010853.OF","中欧内需成长C"
"011035.OF","嘉实中证稀土产业ETF联接A"
"011736.OF","宝盈祥庆9个月持有A"
"011816.OF","融通多元收益一年持有"
"011989.OF","汇安鑫泽稳健一年持有A"
"012662.OF","广发恒益一年持有C"
"013019.OF","国泰中证全指建筑材料ETF联接A"
"012464.OF","博时成长优势C"
"012463.OF","博时成长优势A"
"011848.OF","易方达商业模式优选C"
"013069.OF","博时双月享60天滚动持有C"
"012156.OF","汇添富成长先锋六个月持有C"
"011847.OF","易方达商业模式优选A"
"513590.SH","香港消费ETF"
"012510.OF","国富优质企业一年持有A"
"010852.OF","中欧内需成长A"
"012661.OF","广发恒益一年持有A"
"012838.OF","华安CES半导体芯片行业C"
"012851.OF","中融低碳经济3个月持有C"
"012974.OF","国泰中证800汽车与零部件ETF联接C"
"011990.OF","汇安鑫泽稳健一年持有C"
"517010.SH","沪港深500ETF指数"
"013134.OF","南方MSCI中国A股ETF联接E"
"970049.OF","东海资管海鑫增利3个月定开"
"012859.OF","天弘睿选利率债C"
"012858.OF","天弘睿选利率债A"
"012216.OF","红塔红土盛利A"
"012296.OF","银河兴益一年定开"
"970069.OF","兴证资管金麒麟消费升级C"
"970068.OF","兴证资管金麒麟消费升级B"
"012314.OF","南方行业领先"
"012217.OF","红塔红土盛利C"
"970067.OF","兴证资管金麒麟消费升级A"
"013168.OF","东方红稳添利C"
"011952.OF","万家悦兴3个月定开"
"013183.OF","浦银安盛医疗健康C"
"013142.OF","华商乐享互联C"
"012017.OF","国投瑞银和旭一年持有A"
"012934.OF","易方达稳丰90天滚动持有C"
"012060.OF","富国全球消费精选A人民币"
"012018.OF","国投瑞银和旭一年持有C"
"013137.OF","上投摩根动力精选C"
"012061.OF","富国全球消费精选美元"
"012062.OF","富国全球消费精选C人民币"
"159790.SZ","碳中和ETF"
"012933.OF","易方达稳丰90天滚动持有A"
"013149.OF","鹏华双债加利C"
"013256.OF","金鹰添荣纯债C"
"013156.OF","兴银稳安60天滚动持有E"
"159846.SZ","中证1000ETF基金"
"159786.SZ","VRETF"
"012024.OF","兴业聚乾C"
"012270.OF","富国腾享回报6个月滚动持有A"
"012023.OF","兴业聚乾A"
"012271.OF","富国腾享回报6个月滚动持有C"
"013157.OF","前海开源新经济C"
"007862.OF","金元顺安医疗健康C"
"012098.OF","华夏成长机会一年持有"
"012261.OF","广发睿明优质企业C"
"007861.OF","金元顺安医疗健康A"
"012260.OF","广发睿明优质企业A"
"012015.OF","工银聚润6个月持有C"
"012763.OF","华泰紫金中证细分食品饮料A"
"159864.SZ","光伏50ETF"
"012014.OF","工银聚润6个月持有A"
"012386.OF","银河颐年稳健养老目标一年持有A"
"012614.OF","创金合信产业智选C"
"012491.OF","华商核心引力A"
"012764.OF","华泰紫金中证细分食品饮料C"
"012492.OF","华商核心引力C"
"012750.OF","上银慧鼎利"
"012613.OF","创金合信产业智选A"
"010603.OF","长城中债5-10年国开行A"
"010604.OF","长城中债5-10年国开行C"
"013077.OF","永赢乾益"
"012879.OF","中信建投量化精选6个月持有C"
"012533.OF","嘉实价值驱动一年持有A"
"011591.OF","民生加银稳健配置9个月持有"
"011344.OF","景顺长城融景产业机遇一年持有A"
"516920.SH","芯片ETF基金"
"012749.OF","华泰柏瑞远见智选C"
"011659.OF","汇添富中高等级信用债C"
"011658.OF","汇添富中高等级信用债A"
"012534.OF","嘉实价值驱动一年持有C"
"012828.OF","富国浦诚回报12个月持有A"
"011643.OF","嘉实时代先锋三年持有A"
"012748.OF","华泰柏瑞远见智选A"
"012720.OF","华夏新兴经济一年持有C"
"011644.OF","嘉实时代先锋三年持有C"
"011792.OF","招商瑞盈9个月持有C"
"011882.OF","招商蓝筹精选A"
"850699.OF","海通红利优选一年持有期C"
"011791.OF","招商瑞盈9个月持有A"
"011345.OF","景顺长城融景产业机遇一年持有C"
"011883.OF","招商蓝筹精选C"
"012719.OF","华夏新兴经济一年持有A"
"517380.SH","创新药沪港深ETF"
"850006.OF","海通红利优选一年持有期B"
"012829.OF","富国浦诚回报12个月持有C"
"012797.OF","鹏华丰宁"
"012515.OF","南方富瑞稳健养老目标一年持有A"
"012878.OF","中信建投量化精选6个月持有A"
"850688.OF","海通红利优选一年持有期A"
"011660.OF","汇添富中高等级信用债E"
"010607.OF","新沃安鑫87个月定开"
"012616.OF","嘉实优化红利C"
"012696.OF","同泰数字经济A"
"012697.OF","同泰数字经济C"
"012268.OF","浙商智多享稳健A"
"012269.OF","浙商智多享稳健C"
"013074.OF","银河沪深300价值C"
"011313.OF","东方红启华三年持有B"
"013026.OF","银河量化价值C"
"012583.OF","交银品质增长一年持有C"
"012368.OF","大摩优享臻选六个月持有A"
"012875.OF","易方达上证50C"
"012871.OF","易方达纳斯达克100美元现汇C"
"011822.OF","易方达产业升级A"
"011884.OF","工银景气优选A"
"970060.OF","安信资管瑞盈3个月滚动持有C"
"012867.OF","易方达标普生物科技美元现汇C"
"012672.OF","嘉实核心蓝筹C"
"012240.OF","中欧兴悦"
"012911.OF","同泰沪深300量化增强A"
"012369.OF","大摩优享臻选六个月持有C"
"012582.OF","交银品质增长一年持有A"
"011823.OF","易方达产业升级C"
"012866.OF","易方达标普生物科技人民币C"
"970059.OF","安信资管瑞盈3个月滚动持有B"
"012870.OF","易方达纳斯达克100人民币C"
"013131.OF","西部利得沣泰C"
"012370.OF","银华鑫利一年持有"
"012671.OF","嘉实核心蓝筹A"
"011885.OF","工银景气优选C"
"012912.OF","同泰沪深300量化增强C"
"970058.OF","安信资管瑞盈3个月滚动持有A"
"900112.OF","中信证券财富优选一年持有C"
"012883.OF","工银科技龙头ETF联接C"
"900012.OF","中信证券财富优选一年持有A"
"860063.OF","光大阳光3个月持有C"
"516260.SH","物联网50ETF"
"159838.SZ","医药ETF基金"
"860022.OF","光大阳光3个月持有A"
"012171.OF","华夏永顺一年持有C"
"516720.SH","ESGETF"
"012882.OF","工银科技龙头ETF联接A"
"010773.OF","景顺长城泰阳回报A"
"012170.OF","华夏永顺一年持有A"
"010774.OF","景顺长城泰阳回报C"
"012606.OF","西藏东财中证证券保险领先C"
"012767.OF","财通资管价值发现C"
"012952.OF","汇添富鑫享添利六个月持有C"
"012869.OF","易方达标普信息科技C美元现汇"
"012589.OF","南方港股通优势企业C"
"011956.OF","鹏华新能源精选A"
"011704.OF","东方阿尔法产业先锋A"
"012865.OF","易方达标普医疗保健C美元现汇"
"012588.OF","南方港股通优势企业A"
"012266.OF","中泰稳固周周购12周滚动债A"
"012872.OF","易方达中小企业100C"
"159757.SZ","电池30ETF"
"012951.OF","汇添富鑫享添利六个月持有A"
"012864.OF","易方达标普医疗保健C人民币"
"012267.OF","中泰稳固周周购12周滚动债C"
"010857.OF","宝盈祥乐一年持有A"
"011390.OF","华安添祥6个月持有A"
"012553.OF","天弘中证芯片C"
"012552.OF","天弘中证芯片A"
"012605.OF","西藏东财中证证券保险领先A"
"010858.OF","宝盈祥乐一年持有C"
"012919.OF","华宝未来主导产业C"
"011705.OF","东方阿尔法产业先锋C"
"012868.OF","易方达标普信息科技C人民币"
"011957.OF","鹏华新能源精选C"
"012997.OF","鹏华优选回报C"
"012448.OF","华夏互联网龙头C"
"012176.OF","易方达稳健增利C"
"012650.OF","博时半导体主题A"
"010716.OF","财通资管消费升级一年持有C"
"012458.OF","泰康福安稳健养老一年持有A"
"012332.OF","上银鑫尚稳健回报6个月持有A"
"159752.SZ","新能源龙头ETF"
"012106.OF","广发安泰稳健养老一年持有A"
"011756.OF","博时产业优选A"
"010850.OF","海富通富利三个月持有A"
"011359.OF","长城优选添利一年持有A"
"012430.OF","农银瑞康6个月持有"
"010851.OF","海富通富利三个月持有C"
"011360.OF","长城优选添利一年持有C"
"012447.OF","华夏互联网龙头A"
"012412.OF","汇泉策略优选A"
"012651.OF","博时半导体主题C"
"012836.OF","招商景气精选C"
"012835.OF","招商景气精选A"
"011757.OF","博时产业优选C"
"012175.OF","易方达稳健增利A"
"012387.OF","国金ESG持续增长A"
"012333.OF","上银鑫尚稳健回报6个月持有C"
"012388.OF","国金ESG持续增长C"
"011666.OF","汇添富数字经济引领发展三年持有C"
"011665.OF","汇添富数字经济引领发展三年持有A"
"010715.OF","财通资管消费升级一年持有A"
"012550.OF","华宝电子ETF联接A"
"970048.OF","东海海睿致远"
"930602.OF","国信价值智选"
"012541.OF","金鹰产业升级A"
"012476.OF","平安优质企业C"
"970056.OF","国联金如意3个月滚动持有A"
"012842.OF","易方达军工C"
"012758.OF","光大保德信品质生活C"
"012940.OF","中泰星元价值优选C"
"012542.OF","金鹰产业升级C"
"012874.OF","易方达证券公司C"
"012475.OF","平安优质企业A"
"013048.OF","富国中证新能源汽车C"
"012744.OF","光大保德信品质生活A"
"012810.OF","鹏华国证钢铁行业C"
"013035.OF","富国中证军工C"
"012861.OF","易方达标普500C美元现汇"
"012551.OF","华宝电子ETF联接C"
"012860.OF","易方达标普500C人民币"
"012873.OF","易方达中证国有企业改革C"
"970057.OF","国联金如意3个月滚动持有C"
"012808.OF","鹏华中证A股资源产业C"
"010794.OF","东海鑫享66个月定开"
"008715.OF","景顺长城价值驱动一年持有"
"012908.OF","鹏扬中证科创创业50联接C"
"012907.OF","鹏扬中证科创创业50联接A"
"900133.OF","中信证券品质生活C"
"012894.OF","天弘中证科创创业50联接A"
"011835.OF","大成投资严选六月持有C"
"012895.OF","天弘中证科创创业50联接C"
"900013.OF","中信证券品质生活A"
"013045.OF","富国内需增长C"
"013046.OF","富国产业升级C"
"013047.OF","富国品质生活C"
"012687.OF","恒越汇优精选三个月"
"013025.OF","富国宏观策略C"
"011834.OF","大成投资严选六月持有A"
"013044.OF","富国国家安全主题C"
"516580.SH","新能源主题ETF"
"012441.OF","平安惠信3个月定开债C"
"012434.OF","银华多元回报一年持有"
"159766.SZ","旅游ETF"
"012440.OF","平安惠信3个月定开债A"
"588060.SH","科创50ETF龙头"
"159710.SZ","智能电车ETF"
"012569.OF","天弘高端制造C"
"012275.OF","富国中证沪港深500ETF联接A"
"012938.OF","创金合信尊泓A"
"012977.OF","瑞达鑫红量化6个月持有A"
"012939.OF","创金合信尊泓C"
"012655.OF","博时中证5G产业50ETF联接A"
"012722.OF","平安中证光伏产业A"
"012568.OF","天弘高端制造A"
"012658.OF","博时中证5G产业50ETF联接C"
"012899.OF","兴银中证科创创业50C"
"012978.OF","瑞达鑫红量化6个月持有C"
"012276.OF","富国中证沪港深500ETF联接C"
"012654.OF","兴证全球优选平衡三个月持有A"
"012283.OF","建信普泽养老目标日期2040三年持有A"
"012898.OF","兴银中证科创创业50A"
"012723.OF","平安中证光伏产业C"
"012096.OF","鑫元鑫动力A"
"011456.OF","长城竞争优势六个月持有C"
"562880.SH","电池ETF基金"
"011703.OF","中金鑫瑞优选一年持有"
"010943.OF","招商瑞乐6个月持有C"
"012097.OF","鑫元鑫动力C"
"010942.OF","招商瑞乐6个月持有A"
"513700.SH","香港医药ETF"
"012252.OF","安信宏盈18个月持有"
"012408.OF","广发恒昌一年持有A"
"012754.OF","鹏华中证内地低碳经济主题ETF联接A"
"011455.OF","长城竞争优势六个月持有A"
"011048.OF","天弘恒新A"
"012755.OF","鹏华中证内地低碳经济主题ETF联接C"
"012280.OF","嘉实稳和6个月持有C"
"012884.OF","华夏港股通精选C"
"012409.OF","广发恒昌一年持有C"
"011049.OF","天弘恒新C"
"012433.OF","华安添和一年A"
"012446.OF","华安添和一年C"
"516100.SH","互联网金融ETF"
"012279.OF","嘉实稳和6个月持有A"
"012549.OF","华宝食品ETF联接C"
"012548.OF","华宝食品ETF联接A"
"013002.OF","汇添富收益快钱C"
"013003.OF","汇添富收益快钱D"
"012359.OF","汇丰晋信医疗先锋C"
"007961.OF","浦银安盛日日盈E"
"012800.OF","泰达宏利转型机遇C"
"012358.OF","汇丰晋信医疗先锋A"
"011264.OF","中欧新趋势X"
"516890.SH","新材料ETF平安"
"012811.OF","华宝MSCI中国A股国际通ESGC"
"516270.SH","新能源50ETF"
"012483.OF","前海开源优质龙头6个月持有A"
"012897.OF","中欧兴利C"
"012857.OF","汇添富中证主要消费ETF联接C"
"910010.OF","东方红新海A"
"012484.OF","前海开源优质龙头6个月持有C"
"012506.OF","东方品质消费一年持有A"
"011115.OF","海富通利率债A"
"012273.OF","富国汇鑫金融债三个月定开债A"
"011734.OF","国寿安保裕丰A"
"012591.OF","广发添财180天滚动持有A"
"011269.OF","中银证券优势制造A"
"012593.OF","广发添财180天滚动持有E"
"012716.OF","长盛创新先锋C"
"010836.OF","国泰瑞泰"
"011270.OF","中银证券优势制造C"
"012274.OF","富国汇鑫金融债三个月定开债C"
"159847.SZ","医疗50ETF"
"517120.SH","沪港深创新药ETF"
"011116.OF","海富通利率债C"
"012592.OF","广发添财180天滚动持有C"
"159729.SZ","互联网ETF"
"011735.OF","国寿安保裕丰C"
"012507.OF","东方品质消费一年持有C"
"010052.OF","长城久嘉创新成长C"
"012715.OF","长盛成长价值C"
"011678.OF","中银睿丰回报C"
"011677.OF","中银睿丰回报A"
"012367.OF","上投摩根安荣回报C"
"012295.OF","华安锦灏金融债3个月定开"
"012366.OF","上投摩根安荣回报A"
"012684.OF","东方红安盈甄选一年持有C"
"012887.OF","华夏可转债增强C"
"012683.OF","东方红安盈甄选一年持有A"
"012738.OF","广发中证创新药产业ETF联接C"
"012737.OF","广发中证创新药产业ETF联接A"
"159720.SZ","泰康智能电车ETF"
"012488.OF","博时恒玺一年持有C"
"012348.OF","天弘恒生科技指数A"
"159830.SZ","上海金ETF"
"011037.OF","富国长期成长A"
"012487.OF","博时恒玺一年持有A"
"012847.OF","诺安积极回报C"
"970038.OF","东莞证券德益6个月持有"
"012349.OF","天弘恒生科技指数C"
"012239.OF","惠升优势企业一年持有"
"012365.OF","广发中证光伏产业C"
"012364.OF","广发中证光伏产业A"
"561900.SH","沪深300ESGETF"
"012462.OF","西藏东财国证龙头家电C"
"012206.OF","中泰沪深300指数量化优选A"
"012461.OF","西藏东财国证龙头家电A"
"910026.OF","东方红新源三年持有A"
"012841.OF","华泰柏瑞交易货币C"
"012207.OF","中泰沪深300指数量化优选C"
"970035.OF","华安证券合赢九个月持有"
"159747.SZ","香港科技ETF"
"010957.OF","九泰久安量化A"
"012815.OF","宝盈新兴产业C"
"012771.OF","宝盈优势产业C"
"012721.OF","中信保诚养老目标日期2040三年持有"
"010961.OF","九泰久安量化C"
"012890.OF","大成景盈C"
"012724.OF","国泰中证畜牧养殖ETF联接A"
"012725.OF","国泰中证畜牧养殖ETF联接C"
"012798.OF","华宝第三产业C"
"012494.OF","长信内需均衡C"
"011825.OF","浙商汇金量化臻选C"
"012830.OF","汇添富货币E"
"012493.OF","长信内需均衡A"
"011824.OF","浙商汇金量化臻选A"
"011706.OF","长信标普100等权重指数增强美元"
"012891.OF","安信鑫发优选C"
"010256.OF","农银汇理金汇C"
"011497.OF","华泰紫金月月发1个月滚动C"
"011496.OF","华泰紫金月月发1个月滚动A"
"011008.OF","国寿安保尊弘短债A"
"012778.OF","中欧养老产业C"
"011009.OF","国寿安保尊弘短债C"
"012520.OF","大成核心趋势C"
"012298.OF","东兴宸瑞量化C"
"011010.OF","国寿安保尊弘短债E"
"012519.OF","大成核心趋势A"
"012380.OF","创金合信港股互联网3个月持有C"
"012134.OF","中银嘉享3个月定开A"
"012379.OF","创金合信港股互联网3个月持有A"
"012297.OF","东兴宸瑞量化A"
"012608.OF","信澳领先智选"
"011433.OF","中加聚优一年定开A"
"012607.OF","汇添富保鑫C"
"011434.OF","中加聚优一年定开C"
"159782.SZ","双创50ETF基金"
"588380.SH","创50ETF"
"012326.OF","天弘中证全指医疗保健设备与服务ETF联接A"
"011968.OF","农银汇理金盛"
"011905.OF","安信价值启航A"
"012745.OF","华宝宝瑞一年定开"
"012244.OF","广发金融地产精选A"
"012698.OF","平安中证新能源汽车产业ETF联接A"
"011906.OF","安信价值启航C"
"588330.SH","双创龙头ETF"
"012327.OF","天弘中证全指医疗保健设备与服务ETF联接C"
"012513.OF","泰康福泽积极养老目标五年持有A"
"588360.SH","科创创业ETF"
"012225.OF","嘉实优势精选A"
"012226.OF","嘉实优势精选C"
"012699.OF","平安中证新能源汽车产业ETF联接C"
"012245.OF","广发金融地产精选C"
"011946.OF","建信裕丰利率债三个月定开债A"
"011947.OF","建信裕丰利率债三个月定开债C"
"012445.OF","华富新能源A"
"010521.OF","兴业中债3-5年政策性金融债C"
"010520.OF","兴业中债3-5年政策性金融债A"
"011494.OF","华泰紫金丰和A"
"011495.OF","华泰紫金丰和C"
"012518.OF","景顺长城颐心养老目标日期2040三年持有"
"012282.OF","中欧睿智精选一年持有"
"012825.OF","安信优享纯债C"
"011244.OF","万家惠裕回报6个月持有C"
"012772.OF","信澳精华C"
"011243.OF","万家惠裕回报6个月持有A"
"159781.SZ","双创50ETF"
"012648.OF","鹏华稳泰30天滚动持有A"
"012512.OF","嘉实养老目标日期2045五年持有"
"588400.SH","双创50ETF"
"012396.OF","兴业60天滚动持有C"
"012649.OF","鹏华稳泰30天滚动持有C"
"012799.OF","华宝绿色主题C"
"588300.SH","双创ETF"
"012395.OF","兴业60天滚动持有A"
"012465.OF","上银慧嘉利"
"012039.OF","中加中债-1-5年国开债"
"012451.OF","国寿安保安恒金融债"
"012728.OF","国泰中证动漫游戏ETF联接A"
"159783.SZ","双创基金ETF"
"516830.SH","300ESGETF"
"011773.OF","国寿安保璟珹6个月持有A"
"012731.OF","国泰中证细分化工产业主题ETF联接C"
"588180.SH","科创50ETF基金"
"012119.OF","工银核心优势A"
"012730.OF","国泰中证细分化工产业主题ETF联接A"
"012729.OF","国泰中证动漫游戏ETF联接C"
"159780.SZ","双创ETF"
"012140.OF","太平丰泰一年定开"
"012538.OF","华宝化工ETF联接C"
"011774.OF","国寿安保璟珹6个月持有C"
"011744.OF","华夏兴源稳健一年持有C"
"012636.OF","国泰中证全指软件ETF联接A"
"159859.SZ","生物医药ETF"
"012637.OF","国泰中证全指软件ETF联接C"
"012575.OF","汇添富稳利60天滚动持有C"
"010539.OF","浙商智多金稳健一年持有A"
"012773.OF","嘉实超短债A"
"010540.OF","浙商智多金稳健一年持有C"
"012204.OF","中银通利A"
"011743.OF","华夏兴源稳健一年持有A"
"012205.OF","中银通利C"
"012537.OF","华宝化工ETF联接A"
"012574.OF","汇添富稳利60天滚动持有A"
"012120.OF","工银核心优势C"
"516870.SH","汽车龙头ETF"
"011975.OF","广发均衡回报A"
"012315.OF","创金合信港股通成长A"
"011255.OF","长江量化科技精选一个月滚动持有C"
"011976.OF","广发均衡回报C"
"012316.OF","创金合信港股通成长C"
"012634.OF","国泰中证医疗ETF联接A"
"012418.OF","平安合进1年定开"
"011254.OF","长江量化科技精选一个月滚动持有A"
"516970.SH","基建50ETF"
"012635.OF","国泰中证医疗ETF联接C"
"012210.OF","申万菱信智能汽车A"
"011714.OF","中信保诚盛裕一年持有C"
"012211.OF","申万菱信智能汽车C"
"011897.OF","长城悦享回报A"
"012429.OF","华夏核心制造C"
"011898.OF","长城悦享回报C"
"011637.OF","广发沪港深价值成长A"
"012452.OF","国泰利优30天滚动持有短债A"
"011373.OF","招商前沿医疗保健A"
"011889.OF","民生加银周期优选C"
"011574.OF","鹏华领航一年持有A"
"011374.OF","招商前沿医疗保健C"
"011638.OF","广发沪港深价值成长C"
"009372.OF","浦银安盛嘉和稳健一年持有A"
"011888.OF","民生加银周期优选A"
"010817.OF","国联安鑫稳3个月持有A"
"012453.OF","国泰利优30天滚动持有短债C"
"011713.OF","中信保诚盛裕一年持有A"
"012277.OF","国泰佳益A"
"010818.OF","国联安鑫稳3个月持有C"
"012278.OF","国泰佳益C"
"012428.OF","华夏核心制造A"
"011575.OF","鹏华领航一年持有C"
"009373.OF","浦银安盛嘉和稳健一年持有C"
"012426.OF","南方价值臻选A"
"012397.OF","南方佳元6个月持有A"
"513980.SH","港股科技50ETF"
"012398.OF","南方佳元6个月持有C"
"012085.OF","博时睿弘一年定开C"
"012427.OF","南方价值臻选C"
"012084.OF","博时睿弘一年定开A"
"011680.OF","中银诚利C"
"011679.OF","中银诚利A"
"159708.SZ","红利ETF"
"011966.OF","招商中证光伏产业A"
"159716.SZ","深创100ETF"
"012352.OF","英大通惠多利A"
"510990.SH","180ESGETF"
"012093.OF","鹏华创新升级A"
