ts_code,name
013276.OF,富国中证全指证券公司C
011979.OF,中邮中债1-5年政策性金融债A
012012.OF,海富通瑞兴3个月定开A
011799.OF,华安宁享6个月持有C
011192.OF,广发恒荣三个月持有A
012067.OF,嘉实蓝筹优势A
011840.OF,天弘中证人工智能主题C
011993.OF,中邮中债1-5年政策性金融债C
005626.OF,富国中证医药主题指数增强C
013350.OF,光大先进服务业C
013278.OF,富国中证体育产业C
012846.OF,恒越蓝筹精选
012845.OF,工银恒兴6个月持有C
012844.OF,工银恒兴6个月持有A
012942.OF,广发添财90天滚动持有C
012068.OF,嘉实蓝筹优势C
010927.OF,大成元吉增利A
011267.OF,长盛鑫盛稳健一年持有A
012626.OF,申万菱信汇元宝A
012956.OF,国寿安保稳盛6个月持有C
013179.OF,广发国证新能源车电池ETF联接A
970063.OF,华安证券合赢六个月持有
012627.OF,申万菱信汇元宝C
012955.OF,国寿安保稳盛6个月持有A
013180.OF,广发国证新能源车电池ETF联接C
013145.OF,浙商汇金先进制造
012502.OF,银华安盛
012404.OF,东方中债1-5年政策性金融债C
012557.OF,中欧景气前瞻一年持有A
012775.OF,前海开源丰和C
012774.OF,前海开源丰和A
013219.OF,国泰中证有色金属ETF联接C
012558.OF,中欧景气前瞻一年持有C
012403.OF,东方中债1-5年政策性金融债A
013218.OF,国泰中证有色金属ETF联接A
012318.OF,创金合信聚鑫C
011107.OF,九泰天兴量化智选A
012915.OF,中欧稳利60天滚动持有A
159732.SZ,消费电子ETF
012438.OF,德邦价值优选C
012688.OF,长安成长优选A
013273.OF,招商沪深300地产C
013151.OF,长信低碳环保行业量化C
013153.OF,长信电子信息行业量化C
013133.OF,创金合信文娱媒体C
013132.OF,创金合信文娱媒体A
012689.OF,长安成长优选C
012202.OF,中加消费优选A
013154.OF,长信医疗保健行业C
012317.OF,创金合信聚鑫A
012203.OF,中加消费优选C
012437.OF,德邦价值优选A
012228.OF,景顺长城港股通全球竞争力C
012227.OF,景顺长城港股通全球竞争力A
013152.OF,长信消费精选行业量化C
012064.OF,圆信永丰兴诺一年持有
516790.SH,医疗保健ETF
012916.OF,中欧稳利60天滚动持有C
011108.OF,九泰天兴量化智选C
012804.OF,广发恒生科技联接A
013018.OF,长江双盈6个月持有C
561800.SH,稀有金属ETF基金
013233.OF,华夏中证500指数智选A
012862.OF,汇添富中证电池主题联接A
012805.OF,广发恒生科技联接C
013202.OF,恒生前海恒祥纯债A
013017.OF,长江双盈6个月持有A
013234.OF,华夏中证500指数智选C
012783.OF,鹏华长治稳健养老目标一年持有期A
012322.OF,西藏东财中证云计算与大数据主题指数增强C
012321.OF,西藏东财中证云计算与大数据主题指数增强A
012863.OF,汇添富中证电池主题联接C
013274.OF,长城优化升级C
013203.OF,恒生前海恒祥纯债C
010848.OF,渤海汇金兴荣一年定开
011692.OF,华安研究智选A
010877.OF,浙商智选先锋一年持有C
013113.OF,博时博盈稳健6个月持有A
013075.OF,建信鑫悦90天滚动持有中短债A
011693.OF,华安研究智选C
012609.OF,安信稳健汇利一年持有A
011869.OF,中信建投远见回报C
011787.OF,工银聚安C
012927.OF,民生加银中证500指数增强C
011868.OF,中信建投远见回报A
008599.OF,宝盈中债1-3年国开行C
012585.OF,南方中国新兴经济9个月持有C
011790.OF,建信创新驱动
012926.OF,民生加银中证500指数增强A
010876.OF,浙商智选先锋一年持有A
011376.OF,华宝安享
012584.OF,南方中国新兴经济9个月持有A
012610.OF,安信稳健汇利一年持有C
013063.OF,广发集益一年持有A
013114.OF,博时博盈稳健6个月持有C
013076.OF,建信鑫悦90天滚动持有中短债C
013255.OF,兴全优选进取三个月C
011786.OF,工银聚安A
008598.OF,宝盈中债1-3年国开行A
013064.OF,广发集益一年持有C
010822.OF,景顺长城顺安回报A
010823.OF,景顺长城顺安回报C
012630.OF,广发国证半导体芯片ETF联接C
013099.OF,招商稳乐中短债90天持有期A
013100.OF,招商稳乐中短债90天持有期C
012629.OF,广发国证半导体芯片ETF联接A
516290.SH,光伏ETF基金
013262.OF,西部利得个股精选C
012976.OF,西部利得碳中和发起C
159875.SZ,新能源ETF
012975.OF,西部利得碳中和发起A
008845.OF,摩根中债1-3年国开行C
008844.OF,摩根中债1-3年国开行A
012254.OF,鹏扬景润一年持有C
011890.OF,中金新璟3个月定开
011214.OF,招商惠润一年定开A
012058.OF,鹏华品质成长C
012057.OF,鹏华品质成长A
012834.OF,交银鸿信一年持有C
012253.OF,鹏扬景润一年持有A
012833.OF,交银鸿信一年持有A
011215.OF,招商惠润一年定开C
159767.SZ,电池龙头ETF
012791.OF,汇添富聚焦经典一年持有A
159713.SZ,稀土ETF
012792.OF,汇添富聚焦经典一年持有C
013224.OF,浦银安盛港股通量化优选C
011828.OF,平安睿享成长A
012540.OF,东方兴润C
560660.SH,云50ETF
012284.OF,光大保德信健康优加A
516930.SH,生物科技ETF基金
012539.OF,东方兴润A
159840.SZ,锂电池ETF
013259.OF,浦银安盛新经济结构C
011829.OF,平安睿享成长C
012814.OF,兴华安盈一年定开债
560500.SH,500质量成长ETF
516710.SH,新材料50ETF
517800.SH,人工智能50ETF
012947.OF,百嘉百利一年定开
013188.OF,华夏能源革新C
561910.SH,电池ETF
011737.OF,宝盈祥庆9个月持有C
012661.OF,广发恒益一年持有A
011989.OF,汇安鑫泽稳健一年持有A
970061.OF,华鑫证券乐享周周购三个月滚动A
012850.OF,中融低碳经济3个月持有A
013019.OF,国泰中证全指建筑材料ETF联接A
010853.OF,中欧内需成长C
013069.OF,博时双月享60天滚动持有C
012973.OF,国泰中证800汽车与零部件ETF联接A
012156.OF,汇添富成长先锋六个月持有C
010852.OF,中欧内需成长A
011035.OF,嘉实中证稀土产业ETF联接A
012155.OF,汇添富成长先锋六个月持有A
012464.OF,博时成长优势C
011847.OF,易方达商业模式优选A
011848.OF,易方达商业模式优选C
011816.OF,融通多元收益一年持有
970062.OF,华鑫证券乐享周周购三个月滚动C
013068.OF,博时双月享60天滚动持有A
011036.OF,嘉实中证稀土产业ETF联接C
012463.OF,博时成长优势A
012511.OF,国富优质企业一年持有C
513590.SH,香港消费ETF
012662.OF,广发恒益一年持有C
012474.OF,大成成长回报六个月持有C
012837.OF,华安CES半导体芯片行业A
013020.OF,国泰中证全指建筑材料ETF联接C
012473.OF,大成成长回报六个月持有A
011736.OF,宝盈祥庆9个月持有A
012838.OF,华安CES半导体芯片行业C
012851.OF,中融低碳经济3个月持有C
012510.OF,国富优质企业一年持有A
012974.OF,国泰中证800汽车与零部件ETF联接C
011990.OF,汇安鑫泽稳健一年持有C
517010.SH,沪港深500ETF指数
970067.OF,兴证资管金麒麟消费升级A
970069.OF,兴证资管金麒麟消费升级C
970068.OF,兴证资管金麒麟消费升级B
012859.OF,天弘睿选利率债C
012314.OF,南方行业领先
013134.OF,南方MSCI中国A股ETF联接E
012858.OF,天弘睿选利率债A
970049.OF,东海资管海鑫增利3个月定开
012217.OF,红塔红土盛利C
012296.OF,银河兴益一年定开
012216.OF,红塔红土盛利A
013142.OF,华商乐享互联C
013183.OF,浦银安盛医疗健康C
013149.OF,鹏华双债加利C
011952.OF,万家悦兴3个月定开
159790.SZ,碳中和ETF
012060.OF,富国全球消费精选A人民币
012062.OF,富国全球消费精选C人民币
012017.OF,国投瑞银和旭一年持有A
012934.OF,易方达稳丰90天滚动持有C
012018.OF,国投瑞银和旭一年持有C
012061.OF,富国全球消费精选美元
012933.OF,易方达稳丰90天滚动持有A
013137.OF,摩根动力精选C
013168.OF,东方红稳添利C
013256.OF,金鹰添荣纯债C
013156.OF,兴银稳安60天滚动持有E
012023.OF,兴业聚乾A
012271.OF,富国腾享回报6个月滚动持有C
012098.OF,华夏成长机会一年持有
159846.SZ,中证1000ETF基金
012270.OF,富国腾享回报6个月滚动持有A
012024.OF,兴业聚乾C
159786.SZ,VRETF
012260.OF,广发睿明优质企业A
013157.OF,前海开源新经济C
012261.OF,广发睿明优质企业C
007862.OF,金元顺安医疗健康C
007861.OF,金元顺安医疗健康A
159864.SZ,光伏50ETF
012763.OF,华泰紫金中证细分食品饮料A
012492.OF,华商核心引力C
012613.OF,创金合信产业智选A
012764.OF,华泰紫金中证细分食品饮料C
012386.OF,银河颐年稳健养老目标一年持有A
012614.OF,创金合信产业智选C
012014.OF,工银聚润6个月持有A
012750.OF,上银慧鼎利
010604.OF,长城中债5-10年国开行C
012015.OF,工银聚润6个月持有C
012491.OF,华商核心引力A
010603.OF,长城中债5-10年国开行A
013077.OF,永赢乾益
010607.OF,新沃安鑫87个月定开
012534.OF,嘉实价值驱动一年持有C
012878.OF,中信建投量化精选6个月持有A
012720.OF,华夏新兴经济一年持有C
012719.OF,华夏新兴经济一年持有A
012829.OF,富国浦诚回报12个月持有C
012797.OF,鹏华丰宁
011644.OF,嘉实时代先锋三年持有C
011883.OF,招商蓝筹精选C
012828.OF,富国浦诚回报12个月持有A
011791.OF,招商瑞盈9个月持有A
517380.SH,创新药沪港深ETF
850699.OF,海通红利优选一年持有期C
011658.OF,汇添富中高等级信用债A
011345.OF,景顺长城融景产业机遇一年持有C
012515.OF,南方富瑞稳健养老目标一年持有A
011792.OF,招商瑞盈9个月持有C
516920.SH,芯片ETF基金
011591.OF,民生加银稳健配置9个月持有
850688.OF,海通红利优选一年持有期A
011344.OF,景顺长城融景产业机遇一年持有A
012749.OF,华泰柏瑞远见智选C
850006.OF,海通红利优选一年持有期B
011659.OF,汇添富中高等级信用债C
012533.OF,嘉实价值驱动一年持有A
011643.OF,嘉实时代先锋三年持有A
011660.OF,汇添富中高等级信用债E
012879.OF,中信建投量化精选6个月持有C
011882.OF,招商蓝筹精选A
012748.OF,华泰柏瑞远见智选A
011313.OF,东方红启华三年持有B
012269.OF,浙商智多享稳健C
012697.OF,同泰数字经济C
012268.OF,浙商智多享稳健A
012696.OF,同泰数字经济A
013074.OF,银河沪深300价值C
012616.OF,嘉实优化红利C
013026.OF,银河量化价值C
012871.OF,易方达纳斯达克100美元现汇C
012671.OF,嘉实核心蓝筹A
012870.OF,易方达纳斯达克100人民币C
012368.OF,大摩优享臻选六个月持有A
011823.OF,易方达产业升级C
011884.OF,工银景气优选A
012867.OF,易方达标普生物科技美元现汇C
012583.OF,交银品质增长一年持有C
013131.OF,西部利得沣泰C
012866.OF,易方达标普生物科技人民币C
012369.OF,大摩优享臻选六个月持有C
012911.OF,同泰沪深300量化增强A
012912.OF,同泰沪深300量化增强C
012672.OF,嘉实核心蓝筹C
970060.OF,安信资管瑞盈3个月滚动持有C
011885.OF,工银景气优选C
011822.OF,易方达产业升级A
012370.OF,银华鑫利一年持有
012582.OF,交银品质增长一年持有A
012240.OF,中欧兴悦
970058.OF,安信资管瑞盈3个月滚动持有A
970059.OF,安信资管瑞盈3个月滚动持有B
012875.OF,易方达上证50C
012883.OF,工银科技龙头ETF联接C
012882.OF,工银科技龙头ETF联接A
516260.SH,物联网50ETF
900012.OF,中信证券财富优选一年持有A
010774.OF,景顺长城泰阳回报C
159838.SZ,医药ETF基金
012170.OF,华夏永顺一年持有A
012171.OF,华夏永顺一年持有C
860022.OF,光大阳光3个月持有A
860063.OF,光大阳光3个月持有C
010773.OF,景顺长城泰阳回报A
900112.OF,中信证券财富优选一年持有C
516720.SH,ESGETF
012864.OF,易方达标普医疗保健C人民币
012267.OF,中泰稳固周周购12周滚动债C
012588.OF,南方港股通优势企业A
011390.OF,华安添祥6个月持有A
012868.OF,易方达标普信息科技C人民币
012865.OF,易方达标普医疗保健C美元现汇
012589.OF,南方港股通优势企业C
012869.OF,易方达标普信息科技C美元现汇
012952.OF,汇添富鑫享添利六个月持有C
012767.OF,财通资管价值发现C
012919.OF,华宝未来主导产业C
012951.OF,汇添富鑫享添利六个月持有A
011956.OF,鹏华新能源精选A
011705.OF,东方阿尔法产业先锋C
012552.OF,天弘中证芯片A
012872.OF,易方达中小企业100C
012266.OF,中泰稳固周周购12周滚动债A
012606.OF,西藏东财中证证券保险领先C
012553.OF,天弘中证芯片C
159757.SZ,电池30ETF
012605.OF,西藏东财中证证券保险领先A
011704.OF,东方阿尔法产业先锋A
010858.OF,宝盈祥乐一年持有C
010857.OF,宝盈祥乐一年持有A
011957.OF,鹏华新能源精选C
011756.OF,博时产业优选A
011359.OF,长城优选添利一年持有A
010850.OF,海富通富利三个月持有A
012447.OF,华夏互联网龙头A
012650.OF,博时半导体主题A
012332.OF,上银鑫尚稳健回报6个月持有A
010851.OF,海富通富利三个月持有C
012448.OF,华夏互联网龙头C
011757.OF,博时产业优选C
012106.OF,广发安泰稳健养老一年持有A
012458.OF,泰康福安稳健养老一年持有A
012651.OF,博时半导体主题C
012997.OF,鹏华优选回报C
012835.OF,招商景气精选A
012412.OF,汇泉策略优选A
011360.OF,长城优选添利一年持有C
012388.OF,国金ESG持续增长C
010716.OF,财通资管消费升级一年持有C
012333.OF,上银鑫尚稳健回报6个月持有C
159752.SZ,新能源龙头ETF
012387.OF,国金ESG持续增长A
012836.OF,招商景气精选C
012176.OF,易方达稳健增利C
012175.OF,易方达稳健增利A
011666.OF,汇添富数字经济引领发展三年持有C
011665.OF,汇添富数字经济引领发展三年持有A
012430.OF,农银瑞康6个月持有
010715.OF,财通资管消费升级一年持有A
012744.OF,光大保德信品质生活A
012475.OF,平安优质企业A
012861.OF,易方达标普500C美元现汇
970056.OF,国联金如意3个月滚动持有A
012873.OF,易方达中证国有企业改革C
012808.OF,鹏华中证A股资源产业C
012860.OF,易方达标普500C人民币
013035.OF,富国中证军工C
012551.OF,华宝电子ETF联接C
012758.OF,光大保德信品质生活C
012810.OF,鹏华国证钢铁行业C
012940.OF,中泰星元价值优选C
012842.OF,易方达军工C
970048.OF,东海海睿致远
012874.OF,易方达证券公司C
970057.OF,国联金如意3个月滚动持有C
012476.OF,平安优质企业C
012550.OF,华宝电子ETF联接A
012542.OF,金鹰产业升级C
930602.OF,国信价值智选
013048.OF,富国中证新能源汽车C
010794.OF,东海鑫享66个月定开
012541.OF,金鹰产业升级A
008715.OF,景顺长城价值驱动一年持有
012687.OF,恒越汇优精选三个月
011834.OF,大成投资严选六月持有A
013045.OF,富国内需增长C
900013.OF,中信证券品质生活A
012908.OF,鹏扬中证科创创业50联接C
012895.OF,天弘中证科创创业50联接C
013046.OF,富国产业升级C
012894.OF,天弘中证科创创业50联接A
012907.OF,鹏扬中证科创创业50联接A
013047.OF,富国品质生活C
013025.OF,富国宏观策略C
011835.OF,大成投资严选六月持有C
900133.OF,中信证券品质生活C
013044.OF,富国国家安全主题C
012441.OF,平安惠信3个月定开债C
012434.OF,银华多元回报一年持有
159766.SZ,旅游ETF
159710.SZ,智能电车ETF
516580.SH,新能源主题ETF
588060.SH,科创50ETF龙头
012440.OF,平安惠信3个月定开债A
012275.OF,富国中证沪港深500ETF联接A
012723.OF,平安中证光伏产业C
012722.OF,平安中证光伏产业A
012655.OF,博时中证5G产业50ETF联接A
012977.OF,瑞达鑫红量化6个月持有A
012283.OF,建信普泽养老目标日期2040三年持有A
012654.OF,兴证全球优选平衡三个月持有A
012939.OF,创金合信尊泓C
012978.OF,瑞达鑫红量化6个月持有C
012938.OF,创金合信尊泓A
012899.OF,兴银中证科创创业50C
012569.OF,天弘高端制造C
012568.OF,天弘高端制造A
012898.OF,兴银中证科创创业50A
012276.OF,富国中证沪港深500ETF联接C
012658.OF,博时中证5G产业50ETF联接C
012884.OF,华夏港股通精选C
011455.OF,长城竞争优势六个月持有A
012279.OF,嘉实稳和6个月持有A
562880.SH,电池ETF基金
012409.OF,广发恒昌一年持有C
513700.SH,香港医药ETF
012754.OF,鹏华中证内地低碳经济主题ETF联接A
011703.OF,中金鑫瑞优选一年持有
010942.OF,招商瑞乐6个月持有A
011048.OF,天弘恒新A
012755.OF,鹏华中证内地低碳经济主题ETF联接C
012252.OF,安信宏盈18个月持有
010943.OF,招商瑞乐6个月持有C
012097.OF,鑫元鑫动力C
516100.SH,互联网金融ETF
012280.OF,嘉实稳和6个月持有C
011049.OF,天弘恒新C
012096.OF,鑫元鑫动力A
012433.OF,华安添和一年A
012446.OF,华安添和一年C
012408.OF,广发恒昌一年持有A
011456.OF,长城竞争优势六个月持有C
007961.OF,浦银安盛日日盈E
012548.OF,华宝食品ETF联接A
012359.OF,汇丰晋信医疗先锋C
012549.OF,华宝食品ETF联接C
012800.OF,泰达宏利转型机遇C
012358.OF,汇丰晋信医疗先锋A
013003.OF,汇添富收益快钱D
013002.OF,汇添富收益快钱C
011264.OF,中欧新趋势X
012811.OF,华宝MSCI中国A股国际通ESGC
910010.OF,东方红新海A
012857.OF,汇添富中证主要消费ETF联接C
516890.SH,新材料ETF平安
012484.OF,前海开源优质龙头6个月持有C
012483.OF,前海开源优质龙头6个月持有A
012897.OF,中欧兴利C
516270.SH,新能源50ETF
012591.OF,广发添财180天滚动持有A
011269.OF,中银证券优势制造A
010836.OF,国泰瑞泰
012592.OF,广发添财180天滚动持有C
011735.OF,国寿安保裕丰C
012507.OF,东方品质消费一年持有C
012716.OF,长盛创新先锋C
011115.OF,海富通利率债A
011734.OF,国寿安保裕丰A
159847.SZ,医疗50ETF
012506.OF,东方品质消费一年持有A
517120.SH,沪港深创新药ETF
012274.OF,富国汇鑫金融债三个月定开债C
012593.OF,广发添财180天滚动持有E
159729.SZ,互联网ETF
010052.OF,长城久嘉创新成长C
012715.OF,长盛成长价值C
012273.OF,富国汇鑫金融债三个月定开债A
011270.OF,中银证券优势制造C
011678.OF,中银睿丰回报C
011677.OF,中银睿丰回报A
011116.OF,海富通利率债C
012367.OF,摩根安荣回报C
012295.OF,华安锦灏金融债3个月定开
012366.OF,摩根安荣回报A
012887.OF,华夏可转债增强C
159720.SZ,智能电车ETF泰康
012683.OF,东方红安盈甄选一年持有A
012684.OF,东方红安盈甄选一年持有C
012738.OF,广发中证创新药产业ETF联接C
012737.OF,广发中证创新药产业ETF联接A
012239.OF,惠升优势企业一年持有
012488.OF,博时恒玺一年持有C
012349.OF,天弘恒生科技指数C
012364.OF,广发中证光伏产业A
012365.OF,广发中证光伏产业C
011037.OF,富国长期成长A
159830.SZ,上海金ETF
012847.OF,诺安积极回报C
970038.OF,东莞证券德益6个月持有
012348.OF,天弘恒生科技指数A
012487.OF,博时恒玺一年持有A
561900.SH,沪深300ESGETF
910026.OF,东方红新源三年持有A
012462.OF,西藏东财国证龙头家电C
012841.OF,华泰柏瑞交易货币C
012207.OF,中泰沪深300指数量化优选C
012206.OF,中泰沪深300指数量化优选A
012461.OF,西藏东财国证龙头家电A
012890.OF,大成景盈C
970035.OF,华安证券合赢九个月持有
012721.OF,中信保诚养老2040三年持有
012725.OF,国泰中证畜牧养殖ETF联接C
159747.SZ,香港科技ETF
012815.OF,宝盈新兴产业C
012724.OF,国泰中证畜牧养殖ETF联接A
010961.OF,九泰久安量化C
010957.OF,九泰久安量化A
012771.OF,宝盈优势产业C
012798.OF,华宝第三产业C
011825.OF,浙商汇金量化臻选C
012494.OF,长信内需均衡C
012830.OF,汇添富货币E
011824.OF,浙商汇金量化臻选A
012891.OF,安信鑫发优选C
012493.OF,长信内需均衡A
011706.OF,长信标普100等权重指数增强美元
011496.OF,华泰紫金月月发1个月滚动A
010256.OF,农银汇理金汇C
011497.OF,华泰紫金月月发1个月滚动C
012607.OF,汇添富保鑫C
011434.OF,中加聚优一年定开C
012297.OF,东兴宸瑞量化A
011009.OF,国寿安保尊弘短债C
011008.OF,国寿安保尊弘短债A
011010.OF,国寿安保尊弘短债E
012608.OF,信澳领先智选
012380.OF,创金合信港股互联网3个月持有C
012520.OF,大成核心趋势C
012519.OF,大成核心趋势A
012298.OF,东兴宸瑞量化C
011433.OF,中加聚优一年定开A
012134.OF,中银嘉享3个月定开A
012778.OF,中欧养老产业C
012379.OF,创金合信港股互联网3个月持有A
010520.OF,兴业中债3-5年政策性金融债A
588360.SH,科创创业ETF
012513.OF,泰康福泽积极养老目标五年持有A
010521.OF,兴业中债3-5年政策性金融债C
012245.OF,广发金融地产精选C
159782.SZ,双创50ETF基金
012225.OF,嘉实优势精选A
012226.OF,嘉实优势精选C
011905.OF,安信价值启航A
012244.OF,广发金融地产精选A
012698.OF,平安中证新能源汽车产业ETF联接A
011906.OF,安信价值启航C
012745.OF,华宝宝瑞一年定开
012326.OF,天弘中证全指医疗保健设备与服务ETF联接A
012699.OF,平安中证新能源汽车产业ETF联接C
588380.SH,创50ETF
588330.SH,双创龙头ETF
011946.OF,建信裕丰利率债三个月定开债A
011947.OF,建信裕丰利率债三个月定开债C
011968.OF,农银汇理金盛
012327.OF,天弘中证全指医疗保健设备与服务ETF联接C
012445.OF,华富新能源A
011494.OF,华泰紫金丰和A
011495.OF,华泰紫金丰和C
012825.OF,安信优享纯债C
012518.OF,景顺长城颐心养老目标日期2040三年持有
011244.OF,万家惠裕回报6个月持有C
012282.OF,中欧睿智精选一年持有
011243.OF,万家惠裕回报6个月持有A
012772.OF,信澳精华C
159781.SZ,双创50ETF
012465.OF,上银慧嘉利
012396.OF,兴业60天滚动持有C
588400.SH,双创50ETF
012649.OF,鹏华稳泰30天滚动持有C
012395.OF,兴业60天滚动持有A
012799.OF,华宝绿色主题C
588300.SH,双创ETF
012648.OF,鹏华稳泰30天滚动持有A
012512.OF,嘉实养老目标日期2045五年持有
012039.OF,中加中债-1-5年国开债
012451.OF,国寿安保安恒金融债
012538.OF,华宝化工ETF联接C
012575.OF,汇添富稳利60天滚动持有C
516830.SH,300ESGETF
011773.OF,国寿安保璟珹6个月持有A
159780.SZ,双创ETF
012119.OF,工银核心优势A
012537.OF,华宝化工ETF联接A
012730.OF,国泰中证细分化工产业主题ETF联接A
159859.SZ,生物医药ETF
011743.OF,华夏兴源稳健一年持有A
010539.OF,浙商智多金稳健一年持有A
588180.SH,科创50ETF基金
012120.OF,工银核心优势C
012204.OF,中银通利A
012728.OF,国泰中证动漫游戏ETF联接A
159783.SZ,双创基金ETF
012731.OF,国泰中证细分化工产业主题ETF联接C
012773.OF,嘉实超短债A
011774.OF,国寿安保璟珹6个月持有C
012729.OF,国泰中证动漫游戏ETF联接C
012637.OF,国泰中证全指软件ETF联接C
012574.OF,汇添富稳利60天滚动持有A
012140.OF,太平丰泰一年定开
012636.OF,国泰中证全指软件ETF联接A
012205.OF,中银通利C
011744.OF,华夏兴源稳健一年持有C
010540.OF,浙商智多金稳健一年持有C
516870.SH,汽车龙头ETF
011975.OF,广发均衡回报A
011255.OF,长江量化科技精选一个月滚动持有C
012635.OF,国泰中证医疗ETF联接C
011254.OF,长江量化科技精选一个月滚动持有A
012634.OF,国泰中证医疗ETF联接A
012418.OF,平安合进1年定开
516970.SH,基建50ETF
012315.OF,创金合信港股通成长A
011976.OF,广发均衡回报C
012316.OF,创金合信港股通成长C
011889.OF,民生加银周期优选C
011898.OF,长城悦享回报C
011897.OF,长城悦享回报A
011574.OF,鹏华领航一年持有A
012452.OF,国泰利优30天滚动持有短债A
012429.OF,华夏核心制造C
011374.OF,招商前沿医疗保健C
012277.OF,国泰佳益A
010818.OF,国联安鑫稳3个月持有C
011637.OF,广发沪港深价值成长A
012453.OF,国泰利优30天滚动持有短债C
012428.OF,华夏核心制造A
011373.OF,招商前沿医疗保健A
011575.OF,鹏华领航一年持有C
011713.OF,中信保诚盛裕一年持有A
011714.OF,中信保诚盛裕一年持有C
009372.OF,浦银安盛嘉和稳健一年持有A
011638.OF,广发沪港深价值成长C
012211.OF,申万菱信智能汽车C
012278.OF,国泰佳益C
012210.OF,申万菱信智能汽车A
011888.OF,民生加银周期优选A
010817.OF,国联安鑫稳3个月持有A
009373.OF,浦银安盛嘉和稳健一年持有C
513980.SH,港股科技50ETF
012427.OF,南方价值臻选C
012426.OF,南方价值臻选A
012397.OF,南方佳元6个月持有A
012085.OF,博时睿弘一年定开C
012398.OF,南方佳元6个月持有C
012084.OF,博时睿弘一年定开A
011680.OF,中银诚利C
011679.OF,中银诚利A
159899.SZ,软件龙头ETF
012093.OF,鹏华创新升级A
011967.OF,招商中证光伏产业C
517360.SH,沪港深科技ETF
510990.SH,180ESGETF
011966.OF,招商中证光伏产业A
011855.OF,银华长荣
012094.OF,鹏华创新升级C
012711.OF,前海开源沪港深蓝筹C
012353.OF,英大通惠多利C
159708.SZ,红利ETF
159709.SZ,物联网ETF工银
012352.OF,英大通惠多利A
012083.OF,博时数字经济C
012545.OF,富荣福银A
012546.OF,富荣福银C
159716.SZ,深创100ETF
012209.OF,华夏港股前沿经济C
012208.OF,华夏港股前沿经济A
012082.OF,博时数字经济A
011235.OF,泰达宏利中债1-5年国开C
011234.OF,泰达宏利中债1-5年国开A
561500.SH,漂亮50ETF
012660.OF,华安新乐享C
011012.OF,泰康安泽中短债C
012027.OF,光大保德信安阳一年持有A
008565.OF,泰康安泽中短债A
011335.OF,银河医药健康A
012138.OF,景顺长城安益回报一年持有A
159881.SZ,有色60ETF
012659.OF,华安安益C
159721.SZ,深创龙头ETF
012010.OF,富国泰享回报6个月持有A
012139.OF,景顺长城安益回报一年持有C
012011.OF,富国泰享回报6个月持有C
011910.OF,南方臻利3个月定开
513860.SH,港股通科技ETF
012028.OF,光大保德信安阳一年持有C
011372.OF,华商远见价值C
010934.OF,国寿安保稳福6个月持有A
010935.OF,国寿安保稳福6个月持有C
012390.OF,中欧产业前瞻A
011112.OF,华泰柏瑞行业严选C
516400.SH,ESG龙头ETF
012391.OF,中欧产业前瞻C
012255.OF,富国高质量
159872.SZ,智能网联汽车ETF
011954.OF,广发汇荣三个月定开
012423.OF,山西证券超短债E
011111.OF,华泰柏瑞行业严选A
011371.OF,华商远见价值A
012195.OF,万家瑞泽回报一年持有
012580.OF,财通资管鸿安30天滚动持有A
012581.OF,财通资管鸿安30天滚动持有C
012631.OF,中银行业优选C
011311.OF,中融恒阳纯债C
011167.OF,景顺长城景气成长A
159755.SZ,电池ETF
011310.OF,中融恒阳纯债A
012628.OF,华夏大盘精选C
516980.SH,证券ETF先锋
012621.OF,诺安先锋C
012603.OF,富安达富利纯债C
012081.OF,易方达中证500量化增强C
012080.OF,易方达中证500量化增强A
012547.OF,南方中证银行ETF联接E
011275.OF,交银成长动力一年持有A
012600.OF,中银内核驱动C
012145.OF,中欧稳宁9个月持有A
011092.OF,工银双玺6个月持有C
011091.OF,工银双玺6个月持有A
159725.SZ,线上消费ETF
011276.OF,交银成长动力一年持有C
012146.OF,中欧稳宁9个月持有C
970034.OF,华安证券合赢三个月定开
010582.OF,中信建投中债3-5年政策性金融债C
010581.OF,中信建投中债3-5年政策性金融债A
011123.OF,汇添富ESG可持续成长C
012615.OF,东吴国企改革C
011490.OF,创金合信双季享6个月持有C
012051.OF,申万菱信乐道三年持有
012281.OF,中欧精益稳健一年持有
011122.OF,汇添富ESG可持续成长A
011489.OF,创金合信双季享6个月持有A
012123.OF,招商金安成长严选
012149.OF,国投瑞银产业趋势C
516650.SH,有色50ETF
012344.OF,嘉实领先优势A
012059.OF,鹏华永益3个月定开
011775.OF,格林鑫悦一年持有A
516820.SH,医疗创新ETF
012345.OF,嘉实领先优势C
011739.OF,华安兴安优选一年持有C
011738.OF,华安兴安优选一年持有A
159745.SZ,建材ETF
012617.OF,东吴新经济C
011776.OF,格林鑫悦一年持有C
011673.OF,长城医药科技六个月持有A
012148.OF,国投瑞银产业趋势A
011141.OF,南方景元中高等级信用债
516570.SH,化工行业ETF
011674.OF,长城医药科技六个月持有C
012222.OF,瑞达行业轮动C
012221.OF,瑞达行业轮动A
010868.OF,华宝安盈
012154.OF,博时研究慧选C
012153.OF,博时研究慧选A
012516.OF,国泰中证细分机械设备产业主题ETF联接A
012504.OF,国泰中证环保产业50ETF联接C
012517.OF,国泰中证细分机械设备产业主题ETF联接C
513360.SH,教育ETF
012623.OF,金鹰添盈纯债C
012285.OF,招商稳裕短债30天持有A
