ts_code,name
487016.OF,工银灵活配置A
000945.OF,华夏医疗健康A
000946.OF,华夏医疗健康C
000985.OF,嘉实逆向策略
000960.OF,招商医药健康产业
001035.OF,中银恒利半年
519749.OF,交银丰泽收益A
001000.OF,中欧明睿新起点
000739.OF,平安新鑫先锋A
000942.OF,广发中证全指信息技术ETF联接A
000333.OF,长城稳固收益A
000334.OF,长城稳固收益C
001008.OF,工银国企改革主题
000955.OF,南方产业活力
000887.OF,上投摩根稳进回报
000905.OF,鹏华安盈宝A
000936.OF,博时产业新动力A
000971.OF,诺安新经济
001007.OF,国联安鑫安
000708.OF,华安安享A
000940.OF,富国中小盘精选A
000963.OF,兴业多策略
000950.OF,易方达沪深300非银ETF联接A
121010.OF,国投瑞银瑞源A
000931.OF,国寿安保尊益信用纯债
000867.OF,华宝品质生活
000970.OF,东方红睿元三年定期
001010.OF,易方达增金宝A
000776.OF,天弘瑞利B
000981.OF,北信瑞丰现金添利A
000982.OF,北信瑞丰现金添利B
000774.OF,天弘瑞利分级
000962.OF,天弘中证500ETF联接A
000775.OF,天弘瑞利A
000961.OF,天弘沪深300ETF联接A
169102.SZ,东方红睿阳定开
519748.OF,交银丰享收益C
000980.OF,汇添富添富通B
000973.OF,新华增盈回报
000199.OF,国泰量化策略收益A
000717.OF,融通转型三动力A
000366.OF,汇添富添富通A
000885.OF,广发标普全球农业美元现汇
000055.OF,广发纳斯达克100联接美元A
000906.OF,广发全球精选美元现汇
000901.OF,国开泰富货币A
000902.OF,国开泰富货币B
000932.OF,前海开源睿远稳健增利A
000933.OF,前海开源睿远稳健增利C
620009.OF,金元顺安丰祥A
000916.OF,前海开源股息率100强
000948.OF,华夏沪港通恒生ETF联接A
519167.OF,新华精选低波动
159939.SZ,信息技术ETF
020029.OF,国泰创利
000935.OF,浙商汇金转型成长
202211.OF,南方中证100A
000176.OF,嘉实沪深300增强A
160919.SZ,产业升级LOF
000727.OF,融通健康产业A
000886.OF,北信瑞丰无限互联主题
000889.OF,上投摩根纯债添利A
000890.OF,上投摩根纯债添利C
159005.SZ,汇添富快钱ETF
513660.SH,恒生ETF
513600.SH,恒生指数ETF
159006.OF,汇添富收益快钱B
000939.OF,中银研究精选A
000884.OF,民生加银优选
000907.OF,农银汇理红利A
000908.OF,农银汇理红利B
000930.OF,博时黄金ETF I
000929.OF,博时黄金ETF D
000923.OF,中邮现金驿站C
000921.OF,中邮现金驿站A
000922.OF,中邮现金驿站B
000877.OF,华泰柏瑞量化优选
0009141.OF,中加纯债A
000915.OF,中加纯债B
000898.OF,华富恒稳纯债A
000899.OF,华富恒稳纯债C
000879.OF,中海医药健康产业C
150209.SZ,国企改A
000924.OF,宝盈先进制造A
150210.SZ,国企改B
161026.SZ,国企改革LOF
000878.OF,中海医药健康产业A
000909.OF,鑫元合丰分级
0009111.OF,鑫元合丰分级B
0009101.OF,鑫元合丰分级A
000928.OF,中融国企改革
400030.OF,东方添益
202307.OF,南方收益宝A
166401.SZ,稳健增利LOF
519743.OF,交银丰润收益A
519745.OF,交银丰润收益C
000904.OF,银华回报
519915.OF,富国消费主题A
000880.OF,富国研究精选A
150203.SZ,传媒A
150204.SZ,传媒B
000893.OF,工银创新动力
000422.OF,华泰柏瑞丰汇C
000421.OF,华泰柏瑞丰汇A
160629.SZ,传媒LOF
000870.OF,嘉实新收益
000866.OF,华宝高端制造
000912.OF,英大现金宝A
000865.OF,大成景利
160618.SZ,鹏华丰泽LOF
000925.OF,汇添富外延增长主题A
511810.SH,理财金货币ETF
000816.OF,南方理财金A
519129.OF,浦银安盛月月盈C
519128.OF,浦银安盛月月盈A
000903.OF,新华活期添利A
000927.OF,博时大中华美元现汇
000920.OF,易方达财富快线C
000845.OF,国投瑞银信息消费
000876.OF,建信稳定得利C
000875.OF,建信稳定得利A
000854.OF,鹏华养老产业
000900.OF,新华阿鑫一号保本
000896.OF,鑫元聚鑫收益增强A
000897.OF,鑫元聚鑫收益增强C
159938.SZ,医药卫生ETF
000894.OF,中欧睿达定期开放A
160134.OF,南方聚利1年C
000844.OF,南方绝对收益策略
150173.SZ,TMT中证A
150174.SZ,TMT中证B
000883.OF,中金现金管家B
000373.OF,华安中证细分医药ETF联接A
000376.OF,华安中证细分医药ETF联接C
000882.OF,中金现金管家A
165522.SZ,TMTLOF
150207.SZ,地产A端
150208.SZ,地产B端
519130.OF,海富通新内需A
161721.OF,招商沪深300地产A
000841.OF,富国新回报AB
000849.OF,汇丰晋信双核策略A
000850.OF,汇丰晋信双核策略C
000843.OF,富国新回报C
511860.SH,保证金货币ETF
000420.OF,大摩优质信价纯债C
000419.OF,大摩优质信价纯债A
000856.OF,摩根天添盈B
000713.OF,摩根天添宝B
000684.OF,长盛养老健康产业
000712.OF,摩根天添宝A
000857.OF,摩根天添盈E
000855.OF,摩根天添盈A
000750.OF,安信现金增利A
164208.SZ,天弘丰利LOF
511800.SH,易方达货币ETF
000891.OF,博时现金宝B
000895.OF,国寿安保薪金宝A
000835.OF,华润元大富时中国A50A
000871.OF,北信瑞丰宜投宝A
000872.OF,北信瑞丰宜投宝B
519062.OF,海富通阿尔法对冲A
000825.OF,圆信永丰双红利C
000824.OF,圆信永丰双红利A
000831.OF,工银医疗保健行业
519673.OF,银河康乐A
000839.OF,摩根纯债丰利A
000840.OF,摩根纯债丰利C
000828.OF,泰达宏利转型机遇A
000822.OF,东海美丽中国
000821.OF,华安中证高分红指数增强C
000820.OF,华安中证高分红指数增强A
000860.OF,银华惠增利
000859.OF,融通通瑞C
000466.OF,融通通瑞AB
150200.SZ,券商A
150206.SZ,国防B
150205.SZ,国防A
000868.OF,国投瑞银增利宝A
150201.SZ,券商B
000869.OF,国投瑞银增利宝B
000834.OF,大成纳斯达克100
161720.SZ,证券基金LOF
000823.OF,银华高端制造业A
160630.SZ,国防LOF
000736.OF,诺安聚利A
000737.OF,诺安聚利C
511220.SH,城投债ETF
000772.OF,景顺长城中国回报
160813.SZ,长盛同盛LOF
000801.OF,中金纯债A
000802.OF,中金纯债C
000778.OF,鹏华先进制造
000863.OF,富国天时货币D
000862.OF,富国天时货币C
000757.OF,华富智慧城市
512300.SH,医药ETF基金
000394.OF,融通通源短融A
000827.OF,广发中证百发100E
000826.OF,广发中证百发100A
000812.OF,富国收益增强C
000810.OF,富国收益增强A
0007681.OF,长城久盈纯债
000769.OF,长城久盈纯债A
000770.OF,长城久盈纯债B
000817.OF,中银安心回报半年
150199.SZ,食品B
150198.SZ,食品A
000803.OF,工银研究精选
160222.SZ,食品LOF
000793.OF,工银高端制造行业
000806.OF,信诚3个月理财A
000807.OF,信诚3个月理财B
000848.OF,工银添益快线
400006.OF,东方金账簿货币B
000846.OF,中融货币C
000847.OF,中融货币A
519878.OF,国寿安保场内申赎A
519879.OF,国寿安保场内申赎B
000837.OF,国投瑞银钱多宝I
000836.OF,国投瑞银钱多宝A
000832.OF,天弘现金C
0008151.OF,鑫元合享分级B
0008141.OF,鑫元合享分级A
000813.OF,鑫元合享分级
000800.OF,华商未来主题
000805.OF,中银新经济A
505888.SH,嘉实元和
000703.OF,广发季季利B
000702.OF,广发季季利A
000788.OF,前海开源中国成长
531008.OF,建信稳定增利A
000794.OF,宝盈睿丰创新AB
000796.OF,宝盈睿丰创新C
000819.OF,新华财富金30天
000804.OF,中信建投稳利A
000782.OF,国投瑞银岁增利C
000781.OF,国投瑞银岁增利A
0008091.OF,招商招利1个月B
0008081.OF,招商招利1个月A
400027.OF,东方双债添利A
400029.OF,东方双债添利C
000797.OF,方正富邦金小宝
000818.OF,诺安天天宝C
000677.OF,工银现金快线
000773.OF,万家现金宝A
000780.OF,鹏华医疗保健
000761.OF,国富健康优质生活
0007831.OF,博时月月盈A
0007841.OF,博时月月盈R
000763.OF,工银新财富
169101.SZ,东方红睿丰LOF
000730.OF,博时现金宝A
000743.OF,红塔红土盛世普益
000751.OF,嘉实新兴产业
000754.OF,华宝量化对冲C
000753.OF,华宝量化对冲A
000693.OF,建信现金添利A
000786.OF,国新国证现金增利B
000787.OF,国新国证现金增利C
000785.OF,国新国证现金增利A
000707.OF,景顺长城景丰B
000742.OF,国泰新经济A
000696.OF,汇添富环保行业
000701.OF,景顺长城景丰A
519516.OF,浦银安盛货币E
519606.OF,国泰金鑫A
000752.OF,博时优势收益信用债
000714.OF,诺安稳健回报A
150193.SZ,地产B
150192.SZ,地产A
000710.OF,交银现金宝A
000790.OF,易方达龙宝B
160628.SZ,地产LOF
000789.OF,易方达龙宝A
150191.SZ,NCF环保B
000733.OF,中原英石货币B
000755.OF,富安达新兴成长A
000732.OF,中原英石货币A
150190.SZ,NCF环保A
164304.OF,新华中证环保产业
000266.OF,易方达恒久添利1年C
000265.OF,易方达恒久添利1年A
000598.OF,长盛生态环境主题
000756.OF,建信潜力新蓝筹A
0007911.OF,银华双月定期理财A
000779.OF,诺安聚鑫宝B
1638271.SZ,中银产债
000747.OF,广发逆向策略A
400025.OF,东方新兴成长
000746.OF,招商行业精选
000415.OF,大摩纯债稳定添利A
000416.OF,大摩纯债稳定添利C
150195.SZ,互联网B
161025.SZ,互联网LOF
150194.SZ,互联网A
000723.OF,建信稳定添利C
531017.OF,建信双息红利C
162308.SZ,海富增利
000771.OF,诺安聚鑫宝A
0006741.OF,中海惠祥分级
000675.OF,中海惠祥分级A
000676.OF,中海惠祥分级B
000758.OF,招商招钱宝C
000437.OF,融通通启A
000438.OF,融通通启B
000748.OF,广发活期宝A
000766.OF,上投摩根岁岁盈D
000765.OF,上投摩根岁岁盈B
000749.OF,国金鑫安保本
000740.OF,兴银货币B
000741.OF,兴银货币A
000744.OF,北信瑞丰稳定收益A
000745.OF,北信瑞丰稳定收益C
000697.OF,汇添富移动互联A
020018.OF,国泰金鹿
000734.OF,博时天天增利A
000735.OF,博时天天增利B
000764.OF,万家货币E
000759.OF,平安财富宝A
000729.OF,建信中小盘A
000689.OF,前海开源新经济A
519131.OF,海富通季季增利
000685.OF,上投摩根现金管理
000646.OF,华润元大量化优选A
159937.SZ,黄金ETF基金
000711.OF,嘉实医疗保健
000698.OF,宝盈科技30
000614.OF,华安德国30(DAX)ETF联接A
000490.OF,光大岁末红利纯债C
000679.OF,招商丰利A
000489.OF,光大岁末红利纯债A
000688.OF,景顺长城研究精选
000728.OF,工银目标收益一年C
0007151.OF,民生加银家盈月度E
519740.OF,交银丰盈收益A
513030.SH,德国ETF
000398.OF,华富灵活配置
000721.OF,兴业货币A
000722.OF,兴业货币B
000320.OF,泰达宏利淘利C
519675.OF,银河泰利A
000319.OF,泰达宏利淘利A
000700.OF,泰达宏利货币B
519971.OF,长信改革红利
000738.OF,中信建投货币A
620010.OF,金元顺安金元宝A
620011.OF,金元顺安金元宝B
161719.OF,招商可转债
000690.OF,前海开源大海洋
150189.SZ,转债进取
150188.SZ,转债优先
000477.OF,广发主题领先
000649.OF,长城久鑫A
000724.OF,大成添利宝A
000725.OF,大成添利宝B
000726.OF,大成添利宝E
000562.OF,南方启元C
000561.OF,南方启元A
000469.OF,富国目标齐利一年
150187.SZ,军工B级
150186.SZ,军工A级
000668.OF,国寿安保尊享A
000669.OF,国寿安保尊享C
000654.OF,华商新锐产业
000706.OF,中邮多策略
163115.SZ,申万军工LOF
000720.OF,南方稳利1年持有C
512220.SH,TMTETF
512210.SH,景顺食品
512230.SH,景顺医药
000709.OF,华安汇财通
000678.OF,华宝现金宝E
160133.SZ,南方天元LOF
000716.OF,工银薪金B
000719.OF,南方现金通E
0004881.OF,嘉实3个月理财E
0004871.OF,嘉实3个月理财A
160810.SZ,长盛同丰
000672.OF,工银绝对收益B
000667.OF,工银绝对收益A
512070.SH,证券保险ETF
000682.OF,信澳慧管家C
000683.OF,信澳慧管家E
000695.OF,大成景益平稳收益A
000681.OF,信澳慧管家A
519127.OF,浦银安盛盛世精选A
000699.OF,中银薪钱包
000694.OF,鑫元鸿利A
000704.OF,易方达天天增利A
000705.OF,易方达天天增利B
000615.OF,长城工资宝A
000510.OF,诺安永鑫收益一年
000663.OF,国投瑞银美丽中国A
000687.OF,南方薪金宝A
000657.OF,银华活钱宝A
000658.OF,银华活钱宝B
000659.OF,银华活钱宝C
000660.OF,银华活钱宝D
000661.OF,银华活钱宝E
000662.OF,银华活钱宝F
512640.SH,金融地产ETF基金
000513.OF,富国高端制造行业A
5191671.OF,新华鑫安保本一号
000651.OF,招商招金宝B
000670.OF,天弘季加利理财A
000671.OF,天弘季加利理财B
000626.OF,大成丰财宝A
000627.OF,大成丰财宝B
000644.OF,招商招金宝A
000692.OF,汇添富双利C
000647.OF,易方达财富快线A
000648.OF,易方达财富快线B
000686.OF,建信嘉薪宝A
000656.OF,前海开源沪深300A
165314.OF,建信信用增强C
512610.SH,医药卫生ETF基金
512600.SH,必选消费ETF
000612.OF,华宝生态中国A
000664.OF,国联安通盈A
000655.OF,鑫元稳利
000617.OF,上投摩根优信增利C
000616.OF,上投摩根优信增利A
160627.OF,鹏华策略优选
160513.SZ,稳健债LOF
160514.OF,博时稳健回报C
000554.OF,南方中国梦
000619.OF,东方红产业升级
000631.OF,中银聚利分级
000609.OF,华商新量化A
0006321.OF,中银聚利A
000633.OF,中银聚利B
000642.OF,汇添富货币C
000650.OF,汇添富货币D
000613.OF,国寿安保沪深300ETF联接
159936.SZ,可选消费ETF
000652.OF,博时裕隆A
000665.OF,博时现金收益B
161908.SZ,万家添利LOF
150184.SZ,环保A
519568.OF,浦银安盛日日盈D
150185.SZ,环保B
519918.OF,华夏兴和A
163114.SZ,申万环保LOF
000630.OF,圆信永丰纯债C
000629.OF,圆信永丰纯债A
519665.OF,银河美丽优萃C
519664.OF,银河美丽优萃A
000594.OF,大摩进取优选
000583.OF,江信聚福
000600.OF,汇添富和聚宝A
000576.OF,中邮货币A
000580.OF,中邮货币B
000596.OF,前海开源中证军工A
080007.OF,长盛同鑫行业配置A
000645.OF,华夏薪金宝
000597.OF,中海积极收益
000602.OF,富国安益A
161015.SZ,富国天盈LOF
150162.OF,银华永益B
161827.OF,银华永益分级
161828.OF,银华永益A
519738.OF,交银周期回报A
000643.OF,华宝兴业活期通A
240021.OF,华宝兴业活期通T
400023.OF,东方多策略A
000639.OF,宝盈祥瑞A
519126.OF,浦银安盛新经济结构A
000591.OF,中银健康生活
000512.OF,国泰沪深300指数增强A
000585.OF,嘉实对冲套利A
000402.OF,工银纯债A
000403.OF,工银纯债B
519512.OF,万家日日薪B
519513.OF,万家日日薪R
000587.OF,大成灵活配置
000601.OF,华宝创新优选
000599.OF,信诚薪金宝A
000592.OF,建信改革红利A
000641.OF,诺安理财宝B
519909.OF,华安安顺A
000640.OF,诺安理财宝A
150164.SZ,可转债A
150165.SZ,可转债B
1658091.OF,东吴中证可转换债券
519736.OF,交银新成长
000611.OF,长城淘金一年期理财
000496.OF,长安产业精选A
0006231.OF,华富恒财分级A
0006241.OF,华富恒财分级B
000622.OF,华富恒财分级
000638.OF,富国富钱包A
000520.OF,上银新兴价值成长
000566.OF,华泰柏瑞创新升级A
5190591.OF,海富通双福分级
519057.OF,海富通双福A
519058.OF,海富通双福B
150177.SZ,证保A
150178.SZ,证保B
150179.SZ,信息A
150180.SZ,信息B
160626.SZ,信息LOF
160625.SZ,证保LOF
000571.OF,中邮双动力
000586.OF,景顺长城中小创
000367.OF,国泰安康定期支付A
000634.OF,富国天盛
000607.OF,招商招钱宝B
000589.OF,光大银发商机主题
000618.OF,嘉实薪金宝A
000551.OF,信诚幸福消费
000625.OF,诺安天天宝B
160132.OF,南方永利1年C
161506.OF,银河通利C
161505.SZ,银河通利债券LOF
000564.OF,南方通利C
000610.OF,新华阿里一号保本
000563.OF,南方通利A
000604.OF,银华多利宝A
000605.OF,银华多利宝B
000299.OF,中海纯债C
000298.OF,中海纯债A
519165.OF,新华鑫利
000545.OF,中邮核心竞争力
090013.OF,大成竞争优势A
000577.OF,安信价值精选
000578.OF,鑫元恒鑫收益增强A
000579.OF,鑫元恒鑫收益增强C
000584.OF,新华鑫益C
000549.OF,华安大国新经济A
160918.SZ,中小盘LOF
000574.OF,宝盈新价值A
150176.SZ,恒中企B
150175.SZ,恒中企A
161831.SZ,恒生国企LOF
000595.OF,嘉实泰和
160812.SZ,长盛同益LOF
150181.SZ,军工A
150182.SZ,军工B
161024.SZ,军工LOF
519060.OF,海富通纯债C
519061.OF,海富通纯债A
000590.OF,华安新活力A
000522.OF,华润元大信息传媒科技
000572.OF,中银多策略A
161221.OF,国投瑞银双债增利C
000593.OF,易方达标普消费品指数增强美元现汇A
519566.OF,浦银安盛日日盈A
519567.OF,浦银安盛日日盈B
000536.OF,前海开源可转债
000560.OF,诺安天天宝E
000559.OF,诺安天天宝A
000534.OF,长盛高端装备制造A
000588.OF,招商招钱宝A
000552.OF,中加纯债一年A
000553.OF,中加纯债一年C
0004661.OF,融通通瑞一年
000547.OF,建信健康民生A
000567.OF,广发聚祥灵活配置
000558.OF,国投瑞银瑞易货币
000530.OF,招商丰盛稳定增长A
000465.OF,景顺长城鑫月薪
000531.OF,东吴阿尔法A
0005011.OF,华富恒富A
000532.OF,景顺长城优势企业A
000500.OF,华富恒富分级
0005021.OF,华富恒富B
000550.OF,广发新动力
000541.OF,华商创新成长
000581.OF,嘉实活钱包A
519677.OF,银河定投宝
000573.OF,天弘通利
000524.OF,摩根民生需求A
150171.SZ,证券A
150172.SZ,证券B
000538.OF,诺安优势行业A
163113.SZ,申万证券LOF
000546.OF,兴业定期开放A
000529.OF,广发竞争优势A
000535.OF,长盛航天海工装备A
000556.OF,国投瑞银新机遇A
000557.OF,国投瑞银新机遇C
1645091.OF,国富恒利分级
1645101.OF,国富恒利分级A
150166.OF,国富恒利分级B
000409.OF,鹏华环保产业
150169.SZ,恒生A
150170.SZ,恒生B
164705.SZ,恒生LOF
000458.OF,英大领先回报
000507.OF,泰达宏利宏达A
000508.OF,泰达宏利宏达B
000526.OF,国泰浓益A
000417.OF,国联安新精选
000339.OF,长城医疗保健A
000533.OF,永赢货币A
000543.OF,上银慧财宝B
000542.OF,上银慧财宝A
000575.OF,兴全添利宝
000527.OF,南方新优享A
000569.OF,鹏华增值宝
000523.OF,国投瑞银医疗保健行业A
000540.OF,国金金腾通A
000511.OF,国泰国策驱动A
000539.OF,中银活期宝A
519656.OF,银河灵活配置A
519657.OF,银河灵活配置C
000457.OF,摩根核心成长A
510520.SH,诺安500
000431.OF,鹏华品牌传承
000480.OF,东方红新动力A
000463.OF,华商双债丰利A
000471.OF,富国城镇发展
000481.OF,华商双债丰利C
000432.OF,中银优秀企业
470018.OF,汇添富双利A
519733.OF,交银强化回报AB
519735.OF,交银强化回报C
000426.OF,大成信用增利一年A
000427.OF,大成信用增利一年C
000476.OF,广发天天利B
000474.OF,广发集鑫C
000473.OF,广发集鑫A
000478.OF,建信中证500指数增强A
000528.OF,工银薪金A
000475.OF,广发天天利A
000503.OF,中信建投景和中短债A
000504.OF,中信建投景和中短债C
5191911.OF,万家城市建设主题纯债
090020.OF,大成健康产业A
150161.SZ,惠鑫B
1643021.OF,新华惠鑫分级
164303.OF,新华惠鑫分级A
530012.OF,建信积极配置
000452.OF,南方医药保健A
000287.OF,银华永利A
000288.OF,银华永利C
000454.OF,国金通用鑫利A
000453.OF,国金通用鑫利分级
000455.OF,国金通用鑫利B
000494.OF,南方现金通B
000493.OF,南方现金通A
000495.OF,南方现金通C
000506.OF,国寿安保货币B
000505.OF,国寿安保货币A
000498.OF,财通纯债分级A
0004971.OF,财通纯债分级
000499.OF,财通纯债分级B
000509.OF,广发钱袋子A
150167.SZ,银华300A
150168.SZ,银华300B
161811.SZ,沪深300LOF银华
000411.OF,景顺长城优质成长
0003941.OF,融通通源一年
000433.OF,安信鑫发优选A
000483.OF,鑫元货币A
000484.OF,鑫元货币B
000405.OF,信诚月月定期支付
160220.SZ,国泰民益LOF
159935.SZ,景顺中证500ETF
5197291.OF,交银荣泰保本
000485.OF,嘉实1个月理财A
000486.OF,嘉实1个月理财E
160624.OF,鹏华消费领先
000413.OF,国开泰富岁月鎏金C
000412.OF,国开泰富岁月鎏金A
150158.SZ,金融B
150157.SZ,金融A
165521.SZ,金融LOF
519056.OF,海富通内需热点
000133.OF,中银理财21天B
000132.OF,中银理财21天A
000423.OF,前海开源事件驱动A
000399.OF,华富恒鑫C
0003981.OF,华富恒鑫A
000323.OF,农银汇理14天理财B
0003221.OF,农银汇理14天理财A
000464.OF,嘉实活期宝
000436.OF,易方达裕惠回报A
000363.OF,国泰聚信价值优势C
000362.OF,国泰聚信价值优势A
000439.OF,国金鑫盈货币
000397.OF,汇添富全额宝A
000410.OF,益民服务领先
000418.OF,景顺长城成长之星
000408.OF,民生加银城镇化A
000391.OF,招商标普高收益增强人民币
519808.OF,嘉实保证金理财A
000393.OF,招商标普高收益增强港币
000392.OF,招商标普高收益增强美元
519809.OF,嘉实保证金理财B
000377.OF,摩根双债增利A
000378.OF,摩根双债增利C
000390.OF,华商优势行业
000214.OF,广发成长优选
000435.OF,建信稳定添利A
0003661.OF,汇添富新收益
1616271.OF,融通通福A
150160.SZ,通福B
1616261.OF,融通通福分级
000370.OF,广发全球医疗保健A美元
000369.OF,广发全球医疗保健A人民币
000382.OF,富国恒利分级
000383.OF,富国恒利分级A
000384.OF,富国恒利分级B
000424.OF,长盛添利宝A
000425.OF,长盛添利宝B
000414.OF,嘉实绝对收益策略A
513500.SH,标普500ETF
000305.OF,中银中高等级A
519053.OF,海富通双利分级B
512120.SH,医药50ETF
5190551.OF,海富通双利分级
519052.OF,海富通双利分级A
512110.SH,中证地产
519163.OF,新华增怡C
519162.OF,新华增怡A
519125.OF,浦银安盛消费升级A
000400.OF,中融增鑫一年A
000401.OF,中融增鑫一年C
000434.OF,新华壹诺宝A
000407.OF,汇添富双利增强C
000379.OF,平安日增利A
000406.OF,汇添富双利增强A
519858.OF,广发现金宝A
519859.OF,广发现金宝B
159934.SZ,黄金ETF
519973.OF,长信纯债一年A
519972.OF,长信纯债一年C
000294.OF,华安生态优先A
166021.OF,中欧纯债添利分级
150159.OF,中欧纯债添利B
000404.OF,易方达新兴成长
160131.SZ,南方聚利
166022.OF,中欧纯债添利A
000275.OF,广发亚太中高收益美元A
000274.OF,广发亚太中高收益人民币A
519192.OF,万家市政纯债
000361.OF,信诚年年有余B
000360.OF,信诚年年有余A
0003421.OF,嘉实新兴市场双币B
000340.OF,嘉实新兴市场双币
0003411.OF,嘉实新兴市场双币A
000380.OF,景顺长城景益货币A
000381.OF,景顺长城景益货币B
000328.OF,摩根转型动力A
000395.OF,汇添富安心中国A
000396.OF,汇添富安心中国C
000318.OF,中海惠利纯债B
0003161.OF,中海惠利纯债分级
000317.OF,中海惠利纯债A
000351.OF,国富岁岁恒丰A
000352.OF,国富岁岁恒丰C
000357.OF,大成景祥A
000440.OF,大成景祥分级
000358.OF,大成景祥B
000345.OF,鹏华丰融
000302.OF,国泰淘金互联网
000428.OF,易方达聚盈分级
000227.OF,华安年年红A
000429.OF,易方达聚盈A
000430.OF,易方达聚盈B
000388.OF,泰达宏利瑞利B
000387.OF,泰达宏利瑞利A
000386.OF,景顺长城景颐双利C
000385.OF,景顺长城景颐双利A
000186.OF,华泰柏瑞季季红A
519160.OF,新华安享惠金A
519161.OF,新华安享惠金C
000355.OF,南方丰元信用增强A
000354.OF,长盛城镇化主题
000356.OF,南方丰元信用增强C
000263.OF,工银信息产业A
000335.OF,安信永利信用C
000310.OF,安信永利信用A
000178.OF,博时灵活配置A
000349.OF,广发中债金融债C
000348.OF,广发中债金融债A
000372.OF,中银惠利纯债
164704.OF,汇添富互利分级A
1647031.OF,汇添富互利分级
150142.SZ,互利债B
000314.OF,招商瑞丰A
000368.OF,汇添富沪深300安中动态策略
000336.OF,农银汇理研究精选
000201.OF,诺安泰鑫一年A
000271.OF,中邮定期开放A
000272.OF,中邮定期开放C
161211.OF,国投瑞银沪深300金融地产ETF联接
161825.OF,银华中证800等权重指数增强
000347.OF,建信安心回报6个月C
150139.SZ,中证800B
150138.SZ,中证800A
000346.OF,建信安心回报6个月A
510680.SH,上证50ETF基金
000184.OF,工银添福A
000185.OF,工银添福B
000309.OF,大摩品质生活精选
000311.OF,景顺长城沪深300增强A
000325.OF,华润元大现金收益B
000324.OF,华润元大现金收益A
000353.OF,华夏现金增利E
000284.OF,富安达信用主题轮动A
000285.OF,富安达信用主题轮动C
000343.OF,华夏财富宝A
000359.OF,易方达易理财A
519051.OF,海富通一年定期开放A
000315.OF,融通通祥一年
000389.OF,广发天天红A
000277.OF,博时双月薪
000293.OF,鹏华丰信分级B
000290.OF,鹏华全球高收益债人民币
000292.OF,鹏华丰信分级A
0002911.OF,鹏华丰信分级
000331.OF,中加货币A
000332.OF,中加货币C
000371.OF,民生加银现金宝A
160915.SZ,大成景丰
000312.OF,华安沪深300量化增强A
000313.OF,华安沪深300量化增强C
000165.OF,国投瑞银策略精选
1648141.SZ,工银双债
000139.OF,富国国有企业债AB
000141.OF,富国国有企业债C
000308.OF,建信创新中国
163826.OF,中银互利A
150156.SZ,中银互B
1638251.OF,中银互利分级
000303.OF,长盛双月红1年期A
000304.OF,长盛双月红1年期C
000289.OF,鹏华丰泰A
512010.SH,医药ETF
000286.OF,银华信用季季红A
000256.OF,上投摩根红利回报A
000338.OF,鹏华双债保利
5310301.OF,建信周盈安心理财B
159933.SZ,国投金融地产ETF
1642101.OF,天弘同利分级
150147.SZ,同利B
164211.OF,天弘同利分级A
000279.OF,华商红利优选
5300301.OF,建信周盈安心理财A
000300.OF,德邦德利货币A
000301.OF,德邦德利货币B
000202.OF,富国两年期纯债
000281.OF,博时双债增强C
000280.OF,博时双债增强A
000330.OF,汇添富现金宝A
159932.SZ,中证500深ETF
163909.OF,中海惠丰纯债分级
150154.SZ,惠丰B
163910.OF,中海惠丰纯债A
000260.OF,信诚季季定期支付
161022.SZ,创业板指数LOF
150152.SZ,创业板A
150153.SZ,创业板B
000273.OF,华润元大安鑫A
519158.OF,新华趋势领航
000306.OF,天弘弘利
000247.OF,方正富邦互利定期开放
000215.OF,广发趋势优选A
000167.OF,广发聚优A
000296.OF,鹏华丰实B
000295.OF,鹏华丰实A
0001901.OF,中银保本二号
000205.OF,易方达投资级信用债A
000206.OF,易方达投资级信用债C
1610142.OF,富国汇利回报分级
150020.SZ,汇利A
150021.SZ,汇利B
000255.OF,长城增强收益C
000221.OF,汇添富年年利A
000222.OF,汇添富年年利C
000254.OF,长城增强收益A
000210.OF,光大现金宝A
000211.OF,光大现金宝B
519732.OF,交银定期支付双息平衡
000270.OF,建信灵活配置
000188.OF,华泰柏瑞丰盛纯债C
000187.OF,华泰柏瑞丰盛纯债A
150151.SZ,有色800B
150150.SZ,有色800A
000278.OF,融通通泽
165520.SZ,有色LOF
150131.SZ,医药B
150130.SZ,医药A
160219.SZ,医药LOF
000258.OF,上投摩根岁岁盈C
000257.OF,上投摩根岁岁盈A
000253.OF,景顺长城景兴信用纯债C
000252.OF,景顺长城景兴信用纯债A
000251.OF,工银金融地产A
159931.SZ,金融ETF
159929.SZ,医药ETF
159928.SZ,消费ETF
159930.SZ,能源ETF
000148.OF,易方达高等级信用债C
000147.OF,易方达高等级信用债A
000171.OF,易方达裕丰回报A
000216.OF,华安易富黄金ETF联接A
160515.SZ,安丰18定开
000217.OF,华安易富黄金ETF联接C
000259.OF,农银汇理区间收益
000059.OF,国联安中证医药100A
166020.OF,中欧成长优选回报A
000177.OF,嘉实丰益信用A
000237.OF,国投瑞银岁添利A
000238.OF,国投瑞银岁添利C
000235.OF,诺安稳固收益
000268.OF,广发集利一年C
000267.OF,广发集利一年A
000104.OF,华宸未来稳健添利A
150148.SZ,医药800A
150149.SZ,医药800B
165519.SZ,医药生物科技LOF
150143.SZ,转债A级
150144.SZ,转债B级
519501.OF,万家货币R
